ro;percent;DaysSaved;tp
20;27;79.2841021458957;TP = 95%
1;28;-5.27463642840275;TP = 95%
2;28;-4.35076553334705;TP = 95%
3;28;8.20254342337599;TP = 95%
4;28;26.6808068186822;TP = 95%
5;28;38.9373751253866;TP = 95%
6;28;47.3970897292194;TP = 95%
7;28;53.5788063471143;TP = 95%
8;28;58.2954169860724;TP = 95%
9;28;62.0155734909442;TP = 95%
10;28;65.0274314126266;TP = 95%
11;28;67.5176781208449;TP = 95%
12;28;69.6125314490566;TP = 95%
13;28;71.400385778444;TP = 95%
14;28;72.9450007593741;TP = 95%
15;28;74.293533478583;TP = 95%
16;28;75.4816201032419;TP = 95%
17;28;76.5366978854779;TP = 95%
18;28;77.4802394705179;TP = 95%
19;28;78.3292935181643;TP = 95%
20;28;79.0975705967024;TP = 95%
1;29;-5.46624177774632;TP = 95%
2;29;-4.542254950208;TP = 95%
3;29;8.01117749005446;TP = 95%
4;29;26.4895724868231;TP = 95%
5;29;38.7462811311587;TP = 95%
6;29;47.2061454839732;TP = 95%
7;29;53.388022000578;TP = 95%
8;29;58.1048034966175;TP = 95%
9;29;61.825142703848;TP = 95%
10;29;64.8371961474017;TP = 95%
11;29;67.3276522688706;TP = 95%
12;29;69.4227300829428;TP = 95%
13;29;71.2108252747865;TP = 95%
14;29;72.7556989368334;TP = 95%
15;29;74.1045097535426;TP = 95%
16;29;75.2928956656848;TP = 95%
17;29;76.3482958981832;TP = 95%
18;29;77.2921852952299;TP = 95%
19;29;78.1416149730522;TP = 95%
20;29;78.9102982502331;TP = 95%
1;30;-5.6578465955846;TP = 95%
2;30;-4.73375424429247;TP = 95%
3;30;7.81979011889036;TP = 95%
4;30;26.2983038843446;TP = 95%
5;30;38.5551386273108;TP = 95%
6;30;47.0151369342294;TP = 95%
7;30;53.1971558315002;TP = 95%
8;30;57.9140887561282;TP = 95%
9;30;61.6345891167874;TP = 95%
10;30;64.6468141770216;TP = 95%
11;30;67.1374531850093;TP = 95%
12;30;69.2327260377335;TP = 95%
13;30;71.0210293868787;TP = 95%
14;30;72.5661253852509;TP = 95%
15;30;73.9151738824782;TP = 95%
16;30;75.1038141017297;TP = 95%
17;30;76.1594866817302;TP = 95%
18;30;77.103668028071;TP = 95%
19;30;77.9534109845245;TP = 95%
20;30;78.722430784664;TP = 95%
1;31;-5.84944985417383;TP = 95%
2;31;-4.92526119776808;TP = 95%
3;31;7.62838491644375;TP = 95%
4;31;26.1070062327751;TP = 95%
5;31;38.3639547081005;TP = 95%
6;31;46.8240733407758;TP = 95%
7;31;53.0062196022587;TP = 95%
8;31;57.7232874109323;TP = 95%
9;31;61.4439306967041;TP = 95%
10;31;64.4563072881433;TP = 95%
11;31;66.9471070466402;TP = 95%
12;31;69.0425505354862;TP = 95%
13;31;70.8310351312681;TP = 95%
14;31;72.3763237764551;TP = 95%
15;31;73.7255771820269;TP = 95%
16;31;74.914435511992;TP = 95%
17;31;75.9703404341996;TP = 95%
18;31;76.9147694815935;TP = 95%
19;31;77.7647767347861;TP = 95%
20;31;78.5340787864612;TP = 95%
1;32;-6.04105066038687;TP = 95%
2;32;-5.11677389318658;TP = 95%
3;32;7.43696498477065;TP = 95%
4;32;25.9156839998403;TP = 95%
5;32;38.172735411505;TP = 95%
6;32;46.6329625430766;TP = 95%
7;32;52.8152232152807;TP = 95%
8;32;57.5324117222449;TP = 95%
9;32;61.2531823984873;TP = 95%
10;32;64.265693508698;TP = 95%
11;32;66.7566353848231;TP = 95%
12;32;68.85222909839;TP = 95%
13;32;70.6408725755042;TP = 95%
14;32;72.1863293534422;TP = 95%
15;32;73.5357607877415;TP = 95%
16;32;74.7248077416979;TP = 95%
17;32;75.78091264274;TP = 95%
18;32;76.7255538499092;TP = 95%
19;32;77.5757863434183;TP = 95%
20;32;78.3453276968967;TP = 95%
1;33;-6.2326482350918;TP = 95%
2;33;-5.30829066572653;TP = 95%
3;33;7.24553300451154;TP = 95%
4;33;25.7243410278887;TP = 95%
5;33;37.9814859051687;TP = 95%
6;33;46.4418112175574;TP = 95%
7;33;52.6241750616457;TP = 95%
8;33;57.3414720268869;TP = 95%
9;33;61.0623567642188;TP = 95%
10;33;64.0749878776371;TP = 95%
11;33;66.5660560632524;TP = 95%
12;33;68.6617827837848;TP = 95%
13;33;70.4505663859523;TP = 95%
14;33;71.996170859704;TP = 95%
15;33;73.3457580482266;TP = 95%
16;33;74.53496934067;TP = 95%
17;33;75.591247732099;TP = 95%
18;33;76.536072194943;TP = 95%
19;33;77.3864983729674;TP = 95%
20;33;78.156244558431;TP = 95%
1;34;-6.42424189613414;TP = 95%
2;34;-5.49981006412043;TP = 95%
3;34;7.05409130229796;TP = 95%
4;34;25.5329806372079;TP = 95%
5;34;37.7902106347534;TP = 95%
6;34;46.2506250819518;TP = 95%
7;34;52.4330822945859;TP = 95%
8;34;57.1504770957139;TP = 95%
9;34;60.8714643854179;TP = 95%
10;34;63.8842030336065;TP = 95%
11;34;66.3753840204142;TP = 95%
12;34;68.4712291121634;TP = 95%
13;34;70.2601369803613;TP = 95%
14;34;71.8058719626934;TP = 95%
15;34;73.1555962749634;TP = 95%
16;34;74.3449517059418;TP = 95%
17;34;75.4013816796531;TP = 95%
18;34;76.3463656293976;TP = 95%
19;34;77.1969596945584;TP = 95%
20;34;77.9668827008909;TP = 95%
1;35;-6.61583104421792;TP = 95%
2;35;-5.69133081849573;TP = 95%
3;35;6.86264190579886;TP = 95%
4;35;25.3416057097466;TP = 95%
5;35;37.5989134432292;TP = 95%
6;35;46.059409058363;TP = 95%
7;35;52.2419510460572;TP = 95%
8;35;56.9594344152474;TP = 95%
9;35;60.6805142634274;TP = 95%
10;35;63.6933496703015;TP = 95%
11;35;66.1846318391073;TP = 95%
12;35;68.2805827735817;TP = 95%
13;35;70.0696013980489;TP = 95%
14;35;71.6154523196032;TP = 95%
15;35;72.9652980413464;TP = 95%
16;35;74.1547806586496;TP = 95%
17;35;75.2113439229873;TP = 95%
18;35;76.1564676176495;TP = 95%
19;35;77.0072082563993;TP = 95%
20;35;77.7772850657912;TP = 95%
1;36;-6.80741515113325;TP = 95%
2;36;-5.88285181375793;TP = 95%
3;36;6.67118658895227;TP = 95%
4;36;25.1502187574169;TP = 95%
5;36;37.4075976675071;TP = 95%
6;36;45.8681674044177;TP = 95%
7;36;52.0507865996991;TP = 95%
8;36;56.7683504109994;TP = 95%
9;36;60.4895140931459;TP = 95%
10;36;63.502436892391;TP = 95%
11;36;65.9938101883744;TP = 95%
12;36;68.089856171783;TP = 95%
13;36;69.8789739651869;TP = 95%
14;36;71.424928386035;TP = 95%
15;36;72.7748821607703;TP = 95%
16;36;73.9644776220472;TP = 95%
17;36;75.0211587736007;TP = 95%
18;36;75.9664056670842;TP = 95%
19;36;76.8172751019522;TP = 95%
20;36;77.5874866091125;TP = 95%
1;37;-6.99899374989337;TP = 95%
2;37;-6.07437206744411;TP = 95%
3;37;6.47972690934774;TP = 95%
4;37;24.9588219781715;TP = 95%
5;37;37.2162662172522;TP = 95%
6;37;45.6769038195367;TP = 95%
7;37;51.859593530063;TP = 95%
8;37;56.5772306260642;TP = 95%
9;37;60.2984704884379;TP = 95%
10;37;63.3114724964094;TP = 95%
11;37;65.8029281699419;TP = 95%
12;37;67.8990598478784;TP = 95%
13;37;69.6882668092972;TP = 95%
14;37;71.2343140370661;TP = 95%
15;37;72.5843644325607;TP = 95%
16;37;73.7740605135322;TP = 95%
17;37;74.8308464796779;TP = 95%
18;37;75.7762025902389;TP = 95%
19;37;76.6271858647032;TP = 95%
20;37;77.3975160673452;TP = 95%
1;38;-7.19056642643469;TP = 95%
2;38;-6.26589071120448;TP = 95%
3;38;6.28826423929057;TP = 95%
4;38;24.767417302316;TP = 95%
5;38;37.0249216395778;TP = 95%
6;38;45.4856215316357;TP = 95%
7;38;51.6683758155139;TP = 95%
8;38;56.3860798650637;TP = 95%
9;38;60.1073891627093;TP = 95%
10;38;63.1204631944055;TP = 95%
11;38;65.6119935923655;TP = 95%
12;38;67.7082028135398;TP = 95%
13;38;69.4974902613347;TP = 95%
14;38;71.0436210495558;TP = 95%
15;38;72.3937582175424;TP = 95%
16;38;73.5835444284837;TP = 95%
17;38;74.6404240354697;TP = 95%
18;38;75.5858774596066;TP = 95%
19;38;76.4369618912751;TP = 95%
20;38;77.2073972752699;TP = 95%
1;39;-7.38213281260205;TP = 95%
2;39;-6.45740697524454;TP = 95%
3;39;6.09679979174817;TP = 95%
4;39;24.5760064309697;TP = 95%
5;39;36.8335661724668;TP = 95%
6;39;45.2943233683171;TP = 95%
7;39;51.4771369304145;TP = 95%
8;39;56.1949023110173;TP = 95%
9;39;59.916275074692;TP = 95%
10;39;62.929414793482;TP = 95%
11;39;65.4210131898589;TP = 95%
12;39;67.5172928154418;TP = 95%
13;39;69.3066531729707;TP = 95%
14;39;70.8528594805219;TP = 95%
15;39;72.2030748869346;TP = 95%
16;39;73.392942170437;TP = 95%
17;39;74.4499058050307;TP = 95%
18;39;75.3954463389613;TP = 95%
19;39;76.2466210963579;TP = 95%
20;39;77.0171501627808;TP = 95%
1;40;-7.57369258019639;TP = 95%
2;40;-6.64892017519652;TP = 95%
3;40;5.90533464212682;TP = 95%
4;40;24.3845908681741;TP = 95%
5;40;36.6422017891332;TP = 95%
6;40;45.1030118156766;TP = 95%
7;40;51.285879920874;TP = 95%
8;40;56.0037016208741;TP = 95%
9;40;59.7251325469917;TP = 95%
10;40;62.7383323410267;TP = 95%
11;40;65.2299927983769;TP = 95%
12;40;67.3263365469266;TP = 95%
13;40;69.1157631692021;TP = 95%
14;40;70.662037966779;TP = 95%
15;40;72.0123241759138;TP = 95%
16;40;73.2022646663877;TP = 95%
17;40;74.2593040081237;TP = 95%
18;40;75.2049228499027;TP = 95%
19;40;76.0561786212688;TP = 95%
20;40;76.8267915183558;TP = 95%
1;41;-7.76524543590419;TP = 95%
2;41;-6.84042970099408;TP = 95%
3;41;5.71386974663234;TP = 95%
4;41;24.1931719478297;TP = 95%
5;41;36.4508302350556;TP = 95%
6;41;44.9116890671557;TP = 95%
7;41;51.0946074673681;TP = 95%
8;41;55.8124810041037;TP = 95%
9;41;59.5339653631357;TP = 95%
10;41;62.5472202430284;TP = 95%
11;41;65.038937498365;TP = 95%
12;41;67.1353398187587;TP = 95%
13;41;68.9248268511371;TP = 95%
14;41;70.4711639642869;TP = 95%
15;41;71.8215144646304;TP = 95%
16;41;73.0115212952232;TP = 95%
17;41;74.0686291025343;TP = 95%
18;41;75.014318615336;TP = 95%
19;41;75.8656473467916;TP = 95%
20;41;76.6363355804787;TP = 95%
1;42;-7.95679111696267;TP = 95%
2;42;-7.03193500740684;TP = 95%
3;42;5.52240595781782;TP = 95%
4;42;24.0017508563995;TP = 95%
5;42;36.2594530590471;TP = 95%
6;42;44.7203570643392;TP = 95%
7;42;50.9033219367963;TP = 95%
8;42;55.6212432877331;TP = 95%
9;42;59.3427768475225;TP = 95%
10;42;62.3560823611041;TP = 95%
11;42;64.847851731295;TP = 95%
12;42;66.9443076978894;TP = 95%
13;42;68.7338499600363;TP = 95%
14;42;70.2802439408814;TP = 95%
15;42;71.6306530034476;TP = 95%
16;42;72.8207201497423;TP = 95%
17;42;73.8778900876529;TP = 95%
18;42;74.8236436099588;TP = 95%
19;42;75.6750382965487;TP = 95%
20;42;76.4457945005803;TP = 95%
1;43;-8.1483293874404;TP = 95%
2;43;-7.22343560595635;TP = 95%
3;43;5.33094403780317;TP = 95%
4;43;23.8103286521292;TP = 95%
5;43;36.0680716394437;TP = 95%
6;43;44.5290175311965;TP = 95%
7;43;50.7120254259874;TP = 95%
8;43;55.4299909704704;TP = 95%
9;43;59.1515699316731;TP = 95%
10;43;62.1649220925629;TP = 95%
11;43;64.6567393954185;TP = 95%
12;43;66.7532446209939;TP = 95%
13;43;68.5428375109618;TP = 95%
14;43;70.0892835326283;TP = 95%
15;43;71.439746094886;TP = 95%
16;43;72.6298682474007;TP = 95%
17;43;73.6870947475885;TP = 95%
18;43;74.6329064397157;TP = 95%
19;43;75.4843609572068;TP = 95%
20;43;76.2551787089013;TP = 95%
1;44;-8.33986003503601;TP = 95%
2;44;-7.41493105798722;TP = 95%
3;44;5.1394846695591;TP = 95%
4;44;23.6189062813851;TP = 95%
5;44;35.8766872062769;TP = 95%
6;44;44.3376720029562;TP = 95%
7;44;50.5207197982398;TP = 95%
8;44;55.2387262679819;TP = 95%
9;44;58.9603472094348;TP = 95%
10;44;61.9737424368564;TP = 95%
11;44;64.4656039249271;TP = 95%
12;44;66.5621544879595;TP = 95%
13;44;68.3517939023917;TP = 95%
14;44;69.8982876715518;TP = 95%
15;44;71.2487992416661;TP = 95%
16;44;72.438971701101;TP = 95%
17;44;73.4962498474008;TP = 95%
18;44;74.442114566448;TP = 95%
19;44;75.2936235348383;TP = 95%
20;44;76.0644972062051;TP = 95%
1;45;-8.5313828683134;TP = 95%
2;45;-7.60642096870752;TP = 95%
3;45;4.94802846657434;TP = 95%
4;45;23.4274845925991;TP = 95%
5;45;35.6853008601255;TP = 95%
6;45;44.1463218505624;TP = 95%
7;45;50.3294067141552;TP = 95%
8;45;55.0474511509573;TP = 95%
9;45;58.7691109832197;TP = 95%
10;45;61.7825460510309;TP = 95%
11;45;64.2744483557656;TP = 95%
12;45;66.3710407393286;TP = 95%
13;45;68.1607230066841;TP = 95%
14;45;69.7072606906572;TP = 95%
15;45;71.0578172679811;TP = 95%
16;45;72.2480358585806;TP = 95%
17;45;73.3053612926512;TP = 95%
18;45;74.2512744898658;TP = 95%
19;45;75.1028331617954;TP = 95%
20;45;75.8737577982835;TP = 95%
1;46;-8.72289771430711;TP = 95%
2;46;-7.79790498204628;TP = 95%
3;46;4.75657598116724;TP = 95%
4;46;23.2360643482131;TP = 95%
5;46;35.4939135882067;TP = 95%
6;46;43.9549683014773;TP = 95%
7;46;50.1380876577744;TP = 95%
8;46;54.8561673772608;TP = 95%
9;46;58.5778633029243;TP = 95%
10;46;61.5913352962405;TP = 95%
11;46;64.0832753806458;TP = 95%
12;46;66.1799064208061;TP = 95%
13;46;67.9696282451724;TP = 95%
14;46;69.5162064108098;TP = 95%
15;46;70.8668044194732;TP = 95%
16;46;72.0570654169198;TP = 95%
17;46;73.1144342600203;TP = 95%
18;46;74.0603918959975;TP = 95%
19;46;74.9119960648811;TP = 95%
20;46;75.6829672859171;TP = 95%
1;47;-8.91440441644191;TP = 95%
2;47;-7.98938277620194;TP = 95%
3;47;4.56512771165556;TP = 95%
4;47;23.044646234949;TP = 95%
5;47;35.3025262781642;TP = 95%
6;47;43.7636124574461;TP = 95%
7;47;49.9467639588215;TP = 95%
8;47;54.6648765192073;TP = 95%
9;47;58.3866059988389;TP = 95%
10;47;61.4001122769501;TP = 95%
11;47;63.8920873952635;TP = 95%
12;47;65.9887542372788;TP = 95%
13;47;67.7785126508464;TP = 95%
14;47;69.3251282130174;TP = 95%
15;47;70.6757644461398;TP = 95%
16;47;71.866064517193;TP = 95%
17;47;72.9234733049214;TP = 95%
18;47;73.8694717790968;TP = 95%
19;47;74.7211177029978;TP = 95%
20;47;75.4921316198448;TP = 95%
1;48;-9.10590283272065;TP = 95%
2;48;-8.18085405977745;TP = 95%
3;48;4.37368410856116;TP = 95%
4;48;22.8532308726675;TP = 95%
5;48;35.1111397299237;TP = 95%
6;48;43.5722553097251;TP = 95%
7;48;49.7554368117139;TP = 95%
8;48;54.4735799867993;TP = 95%
9;48;58.1953407095983;TP = 95%
10;48;61.2088788741284;TP = 95%
11;48;63.7008865373113;TP = 95%
12;48;65.7975865982745;TP = 95%
13;48;67.58737892094;TP = 95%
14;48;69.1340290988881;TP = 95%
15;48;70.4847006714699;TP = 95%
16;48;71.6750368231574;TP = 95%
17;48;72.7324824506938;TP = 95%
18;48;73.6785185423729;TP = 95%
19;48;74.5302028805371;TP = 95%
20;48;75.3012560280303;TP = 95%
1;49;-9.2973928341411;TP = 95%
2;49;-8.37231856841504;TP = 95%
3;49;4.18224557999615;TP = 95%
4;49;22.6618188220341;TP = 95%
5;49;34.9197546659234;TP = 95%
6;49;43.3808977521829;TP = 95%
7;49;49.5641072918681;TP = 95%
8;49;54.2822790476008;TP = 95%
9;49;58.0040689060179;TP = 95%
10;49;61.0176367734746;TP = 95%
11;49;63.5096747195579;TP = 95%
12;49;65.6064056563979;TP = 95%
13;49;67.3962294612674;TP = 95%
14;49;68.9429117414572;TP = 95%
15;49;70.2936160503988;TP = 95%
16;49;71.4839855870275;TP = 95%
17;49;72.5414652629442;TP = 95%
18;49;73.4875360817083;TP = 95%
19;49;74.3392558413474;TP = 95%
20;49;75.1103451208258;TP = 95%
1;50;-9.48887430330978;TP = 95%
2;50;-8.56377606185792;TP = 95%
3;50;3.99081249635188;TP = 95%
4;50;22.4704105911755;TP = 95%
5;50;34.7283717399695;TP = 95%
6;50;43.1895405926093;TP = 95%
7;50;49.3727763697373;TP = 95%
8;50;54.0909748437995;TP = 95%
9;50;57.8127919115015;TP = 95%
10;50;60.8263874895187;TP = 95%
11;50;63.3184536580166;TP = 95%
12;50;65.4152133399707;TP = 95%
13;50;67.2050664237736;TP = 95%
14;50;68.7517785281179;TP = 95%
15;50;70.1025132181287;TP = 95%
16;50;71.2929137047341;TP = 95%
17;50;72.3504249118366;TP = 95%
18;50;73.2965278556155;TP = 95%
19;50;74.1482803470464;TP = 95%
20;50;74.919402978379;TP = 95%
1;51;-9.6803471332248;TP = 95%
2;51;-8.75522632137807;TP = 95%
3;51;3.79938519439255;TP = 95%
4;51;22.2790066414735;TP = 95%
5;51;34.5369915449266;TP = 95%
6;51;42.9981845625108;TP = 95%
7;51;49.1814449229369;TP = 95%
8;51;53.8996684069076;TP = 95%
9;51;57.6215109195797;TP = 95%
10;51;60.6351323862794;TP = 95%
11;51;63.127224896028;TP = 95%
12;51;65.2240113808678;TP = 95%
13;51;67.0138917384749;TP = 95%
14;51;68.5606315970484;TP = 95%
15;51;69.9113945314488;TP = 95%
16;51;71.1018237625753;TP = 95%
17;51;72.1593642245444;TP = 95%
18;51;73.1054969439981;TP = 95%
19;51;73.9572797426317;TP = 95%
20;51;74.7284332236784;TP = 95%
1;52;-9.87181122620486;TP = 95%
2;52;-8.94666914751878;TP = 95%
3;52;3.60796398083864;TP = 95%
4;52;22.0876073926255;TP = 95%
5;52;34.3456146194146;TP = 95%
6;52;42.8068303256198;TP = 95%
7;52;48.9901137467531;TP = 95%
8;52;53.7083606704697;TP = 95%
9;52;57.4302270090335;TP = 95%
10;52;60.4438726950366;TP = 95%
11;52;62.9359898249291;TP = 95%
12;52;65.0328013383496;TP = 95%
13;52;66.822707140742;TP = 95%
14;52;68.3694728682496;TP = 95%
15;52;69.7202621038579;TP = 95%
16;52;70.9107180767774;TP = 95%
17;52;71.9682857296262;TP = 95%
18;52;72.9144460977443;TP = 95%
19;52;73.7662570117261;TP = 95%
20;52;74.5374390839111;TP = 95%
1;53;-10.0632664929446;TP = 95%
2;53;-9.13810435810854;TP = 95%
3;53;3.41654913551187;TP = 95%
4;53;21.8962132270733;TP = 95%
5;53;34.1542414536592;TP = 95%
6;53;42.6154784853091;TP = 95%
7;53;48.7987835632782;TP = 95%
8;53;53.5170524810854;TP = 95%
9;53;57.2389411569823;TP = 95%
10;53;60.2526095296747;TP = 95%
11;53;62.7447497018567;TP = 95%
12;53;64.8415846195438;TP = 95%
13;53;66.6315141946927;TP = 95%
14;53;68.1783040701;TP = 95%
15;53;69.5291178355474;TP = 95%
16;53;70.7195987271885;TP = 95%
17;53;71.7771916947353;TP = 95%
18;53;72.7233777807764;TP = 95%
19;53;73.575214823313;TP = 95%
20;53;74.346423442254;TP = 95%
1;54;-10.2547128516794;TP = 95%
2;54;-9.32953178650961;TP = 95%
3;54;3.22514091410199;TP = 95%
4;54;21.7048244938922;TP = 95%
5;54;33.9628724946148;TP = 95%
6;54;42.4241295910719;TP = 95%
7;54;48.6074550293756;TP = 95%
8;54;53.3257446079986;TP = 95%
9;54;57.0476542502446;TP = 95%
10;54;60.0613438999731;TP = 95%
11;54;62.5535056651355;TP = 95%
12;54;64.6503624971101;TP = 95%
13;54;66.4403143133254;TP = 95%
14;54;67.9871267621607;TP = 95%
15;54;69.3379634390941;TP = 95%
16;54;70.5284675860922;TP = 95%
17;54;71.5860841587992;TP = 95%
18;54;72.532294205858;TP = 95%
19;54;73.3841555714492;TP = 95%
20;54;74.1553888817895;TP = 95%
1;55;-10.4461502274458;TP = 95%
2;55;-9.52095128007009;TP = 95%
3;55;3.03373955060674;TP = 95%
4;55;21.5134415122121;TP = 95%
5;55;33.7715081504629;TP = 95%
6;55;42.2327841441986;TP = 95%
7;55;48.4161287436446;TP = 95%
8;55;53.1344377514641;TP = 95%
9;55;56.856367095231;TP = 95%
10;55;59.8700767231555;TP = 95%
11;55;62.3622587476226;TP = 95%
12;55;64.4591361245288;TP = 95%
13;55;66.2491087759078;TP = 95%
14;55;67.7959423548316;TP = 95%
15;55;69.1468004615625;TP = 95%
16;55;70.3373263429432;TP = 95%
17;55;71.3949649595888;TP = 95%
18;55;72.3411973652099;TP = 95%
19;55;73.1930814091539;TP = 95%
20;55;73.9643377229054;TP = 95%
1;56;-10.6375785514248;TP = 95%
2;56;-9.71236269875289;TP = 95%
3;56;2.84234525948858;TP = 95%
4;56;21.3220645742356;TP = 95%
5;56;33.5801487945722;TP = 95%
6;56;42.0414426027647;TP = 95%
7;56;48.2248052525262;TP = 95%
8;56;52.94313255007;TP = 95%
9;56;56.6650804265835;TP = 95%
10;56;59.6788088339556;TP = 95%
11;56;62.1710098883161;TP = 95%
12;56;64.2679065493742;TP = 95%
13;56;66.0578987430448;TP = 95%
14;56;67.6047521263527;TP = 95%
15;56;68.955630303584;TP = 95%
16;56;70.1461765256797;TP = 95%
17;56;71.2038357574282;TP = 95%
18;56;72.1500890567901;TP = 95%
19;56;73.0019942774415;TP = 95%
20;56;73.7732720552758;TP = 95%
1;57;-10.8289977603573;TP = 95%
2;57;-9.90376591391872;TP = 95%
3;57;2.65095823758513;TP = 95%
4;57;21.1306939479066;TP = 95%
5;57;33.3887947689933;TP = 95%
6;57;41.8501053860234;TP = 95%
7;57;48.033485055671;TP = 95%
8;57;52.7518295871605;TP = 95%
9;57;56.4737949147414;TP = 95%
10;57;59.4875409934169;TP = 95%
11;57;61.9797599424842;TP = 95%
12;57;64.0766747248742;TP = 95%
13;57;65.8666852697788;TP = 95%
14;57;67.4135572375561;TP = 95%
15;57;68.7644542358834;TP = 95%
16;57;69.9550195191512;TP = 95%
17;57;71.0126980556577;TP = 95%
18;57;71.9589709069342;TP = 95%
19;57;72.8108959302901;TP = 95%
20;57;73.5821937653159;TP = 95%
1;58;-11.0204077960244;TP = 95%
2;58;-10.0951608072436;TP = 95%
3;58;2.4595786658051;TP = 95%
4;58;20.9393298792739;TP = 95%
5;58;33.1974463875483;TP = 95%
6;58;41.6587728782832;TP = 95%
7;58;47.8421686106691;TP = 95%
8;58;52.5605293964872;TP = 95%
9;58;56.2825111725849;TP = 95%
10;58;59.296273896605;TP = 95%
11;58;61.7885096905274;TP = 95%
12;58;63.8854415200087;TP = 95%
13;58;65.6754693170115;TP = 95%
14;58;67.222358744709;TP = 95%
15;58;68.5732734136401;TP = 95%
16;58;69.763856581104;TP = 95%
17;58;70.8215532183549;TP = 95%
18;58;71.7678443899294;TP = 95%
19;58;72.6197879561914;TP = 95%
20;58;73.391104559837;TP = 95%
1;59;-11.2118086047821;TP = 95%
2;59;-10.2865472697548;TP = 95%
3;59;2.26820671063677;TP = 95%
4;59;20.747972594591;TP = 95%
5;59;33.0061039385708;TP = 95%
6;59;41.4674454323396;TP = 95%
7;59;47.6508563372286;TP = 95%
8;59;52.3692324671921;TP = 95%
9;59;56.091229761284;TP = 95%
10;59;59.1050081793871;TP = 95%
11;59;61.5972598457555;TP = 95%
12;59;63.6942077283553;TP = 95%
13;59;65.4842517614938;TP = 95%
14;59;67.0311576107254;TP = 95%
15;59;68.3820888890072;TP = 95%
16;59;69.5726888560937;TP = 95%
17;59;70.6304024857329;TP = 95%
18;59;71.5767108449941;TP = 95%
19;59;72.4286717968137;TP = 95%
20;59;73.2000059865004;TP = 95%
1;60;-11.4032001371456;TP = 95%
2;60;-10.477925200969;TP = 95%
3;60;2.07684252549245;TP = 95%
4;60;20.5566223021836;TP = 95%
5;60;32.8147676873386;TP = 95%
6;60;41.2761233725176;TP = 95%
7;60;47.4595486208745;TP = 95%
8;60;52.1779392482122;TP = 95%
9;60;55.8999511954602;TP = 95%
10;60;58.9137444244042;TP = 95%
11;60;61.4060110612284;TP = 95%
12;60;63.5029740758576;TP = 95%
13;60;65.293033404586;TP = 95%
14;60;66.8399547149842;TP = 95%
15;60;68.1909016220549;TP = 95%
16;60;69.3815173876283;TP = 95%
17;60;70.439246987559;TP = 95%
18;60;71.3855714910537;TP = 95%
19;60;72.237548763218;TP = 95%
20;60;73.0088994515619;TP = 95%
1;61;-11.5945823474173;TP = 95%
2;61;-10.6692945081229;TP = 95%
3;61;1.88548625190911;TP = 95%
4;61;20.3652791941148;TP = 95%
5;61;32.6234378782399;TP = 95%
6;61;41.0848069973765;TP = 95%
7;61;47.2682458162314;TP = 95%
8;61;51.9866501521817;TP = 95%
9;61;55.7086759477526;TP = 95%
10;61;58.7224831663473;TP = 95%
11;61;61.21476393579;TP = 95%
12;61;63.311741227668;TP = 95%
13;61;65.1018149799609;TP = 95%
14;61;66.6487508619483;TP = 95%
15;61;67.9997124903654;TP = 95%
16;61;69.1903431287992;TP = 95%
17;61;70.2480877548854;TP = 95%
18;61;71.1944274396372;TP = 95%
19;61;72.0464200499915;TP = 95%
20;61;72.8177862353157;TP = 95%
1;62;-11.7859551933522;TP = 95%
2;62;-10.8606551054827;TP = 95%
3;62;1.69413802062229;TP = 95%
4;62;20.1739434476728;TP = 95%
5;62;32.4321147367048;TP = 95%
6;62;40.8934965821178;TP = 95%
7;62;47.0769482499425;TP = 95%
8;62;51.7953655588973;TP = 95%
9;62;55.5174044528659;TP = 95%
10;62;58.5312248966278;TP = 95%
11;62;61.0235190194016;TP = 95%
12;62;63.1205097941868;TP = 95%
13;62;64.9105971603942;TP = 95%
14;62;66.4575467887531;TP = 95%
15;62;67.8085222974675;TP = 95%
16;62;68.9991669516128;TP = 95%
17;62;70.0569257303324;TP = 95%
18;62;71.0032797061675;TP = 95%
19;62;71.8552867476031;TP = 95%
20;62;72.6266675055755;TP = 95%
1;63;-11.9773186358579;TP = 95%
2;63;-11.0520069137247;TP = 95%
3;63;1.50279795252865;TP = 95%
4;63;19.9826152267011;TP = 95%
5;63;32.2407984709313;TP = 95%
6;63;40.7021923807342;TP = 95%
7;63;46.8856562232702;TP = 95%
8;63;51.6040858184012;TP = 95%
9;63;55.3261371111681;TP = 95%
10;63;58.3399700675223;TP = 95%
11;63;60.8322768178686;TP = 95%
12;63;62.9292803364075;TP = 95%
13;63;64.7193805637655;TP = 95%
14;63;66.266343171903;TP = 95%
15;63;67.6173317802702;TP = 95%
16;63;68.8079896552043;TP = 95%
17;63;69.8657617771265;TP = 95%
18;63;70.8121292198716;TP = 95%
19;63;71.6641498532349;TP = 95%
20;63;72.4355443294787;TP = 95%
1;64;-12.1686726387233;TP = 95%
2;64;-11.2433498593787;TP = 95%
3;64;1.31146615954992;TP = 95%
4;64;19.7912946827928;TP = 95%
5;64;32.0494892734303;TP = 95%
6;64;40.5108946279307;TP = 95%
7;64;46.6943700144181;TP = 95%
8;64;51.4128112537297;TP = 95%
9;64;55.1348742918931;TP = 95%
10;64;58.1487190958577;TP = 95%
11;64;60.6410377970383;TP = 95%
12;64;62.7380533706568;TP = 95%
13;64;64.5281657583737;TP = 95%
14;64;66.0751406331951;TP = 95%
